'nrc-caa', 1
'plee', 1
'calk', 1
'supprt', 1
'cong', 1
'mummi', 1
'papa', 1
'airje', 1
'nagriktha', 1
'keliy', 1
'🇳india', 1
'victim', 1
'afghani', 1
'indiasuppotscaa', 1
'karma', 1
'raho', 1
'fal', 1
'asha', 1
'mat', 1
'rakho', 1
'tweeter', 1
'slap', 1
'definerki', 1
'daili', 1
'islamist', 1
'shak', 1
'prevail', 1
'empathi', 1
'piec', 1
'गुंडों', 1
'काल', 1
'योगी', 1
'oblig', 1
'mamtadidi', 1
'kejriw', 1
'thx', 1
'supportpm', 1
'indiasupportsca', 1
'cll', 1
'boon', 1
'massacr', 1
'behalf', 1
'well-wish', 1
'disconnect', 1
'vest', 1
'uniform', 1
'civil', 1
'hell', 1
'dediya', 1
'ble', 1
'shahji', 1
'muhim', 1
'zyada', 1
'hinduphob', 1
'hater', 1
'plain', 1
'-via', 1
'jara', 1
'npa', 1
'unabl', 1
'complaint', 1
'resolv', 1
'janata', 1
'nu', 1
'raili', 1
'ind', 1
'jammukashmir', 1
'jammuc', 1
'sincer', 1
'effort', 1
'tinsukia', 1
'assam', 1
'rout', 1
'beacous', 1
'citi', 1
'kudo', 1
'motabhairoxx', 1
'motabhai', 1
'motabhairock', 1
'supp', 1
'hahahaha', 1
'unleash', 1
'sponsor', 1
'tukde-tukd', 1
'fizzl', 1
'realis', 1
'virtu', 1
'misd', 1
'wa', 1
'🙏fast', 1
'amitshahonabpnew', 1
'render', 1
'mofi', 1
'khule', 1
'aam', 1
'rig', 1
'homeminist', 1
'denial', 1
"'referendum", 1
'bāngāl', 1
'unequivoc', 1
'tortur', 1
'bangla', 1
'miss-cal', 1
'101', 1
'bengalwithcaa', 1
'disrepect', 1
'pakistanihindu', 1
'👈', 1
'indiasupportcaanpr', 1
'goasupportcaa', 1
'mo', 1
'￼', 1
'herebi', 1
'citizenshipact', 1
'citizenshipbil', 1
'kr', 1
'den', 1
'❤', 1
'invalu', 1
'नागरिकता', 1
'संशोधन', 1
'कानून', 1
'isko', 1
'➡️', 1
'indianarmi', 1
'caaislamistlinkprob', 1
'name：c', 1
'phone：8866288662；', 1
'localbodyelectionresult', 1
'feedback', 1
'appreci', 1
'sit', 1
'tamilnadu', 1
'dmk', 1
'tnsupportscaa', 1
'caamissedcal', 1
'bolster', 1
'nation-wid', 1
'contenti', 1
'provis', 1
'communiqu', 1
'keralasupportcaa', 1
'antinationlist', 1
'guid', 1
'minster', 1
'establish', 1
'standard', 1
'practic', 1
'prior', 1
'stakehold', 1
'democrat', 1
'loud', 1
'submit', 1
'court', 1
'copi', 1
'report', 1
'rest', 1
'took', 1
'cheat', 1
'kab', 1
'khoon', 1
'khaulega', 1
'tera', 1
'jnuviol', 1
'jnuattack', 1
'abvpviolenceinjnu', 1
'risk', 1
'xxxxxxx', 1
'circumst', 1
'bigger', 1
'❤8866288662', 1
'delhiwithbjp', 1
'-2', 1
'benifit', 1
'outsid', 1
'tirupati', 1
'interact', 1
'dispel', 1
'freebi', 1
'nrcagainsthindu', 1
'modili', 1
'katyayan', 1
'bjpbribesbollywood', 1
'anuragkashyap', 1
'anurag', 1
'kashyap', 1
"'call", 1
'88662-87662', 1
'assum', 1
'intellig', 1
'anarkali', 1
'career', 1
'soft', 1
'punjabi', 1
'trim', 1
'hair', 1
'ravind', 1
'shot', 1
'dead', 1
'peshawar', 1
'ethnic', 1
'cleans', 1
'kakani', 1
'known', 1
'venigandla', 1
'sri', 1
'sivaswami', 1
'irrespect', 1
'religion', 1
'find', 1
'mbl', 1
'bd', 1
'afgh', 1
'jobaft', 1
'dickhead', 1
'caaawar', 1
'workshop', 1
'door-to-door', 1
'citizenshipamendementact', 1
'insupportofnrc', 1
'insupportofcaa', 1
'dude', 1
'justif', 1
'instantli', 1
'isley', 1
'hua', 1
'kyuki', 1
'dusr', 1
'jihad', 1
'abhi', 1
'kabhi', 1
'die', 1
'*give', 1
'number*', 1
'*after', 1
'88662*', 1
'pandit', 1
'award', 1
'dedic', 1
'god', 1
'disgust', 1
'film', 1
'maker', 1
'🇳mi', 1
'🇳each', 1
'sympathi', 1
'hightim', 1
'righttim', 1
'section', 1
'declar', 1
'unreli', 1
'afg-ban-pak', 1
'drama', 1
'upper', 1
'ais', 1
'ya', 1
'koi', 1
'fark', 1
'padn', 1
'wala', 1
'weekend', 1
'borrow', 1
'reaction', 1
'af-pak-b…', 1
'abl', 1
'statement', 1
'siddhu', 1
'sleepless', 1
'2024', 1
'paper', 1
'gaandi', 1
'-tw', 1
'didi', 1
'repeat', 1
'nanakanasahibattack', 1
'incid', 1
'कर', 1
'दे', 1
'at8866288662', 1
'stood', 1
'donot', 1
'embarrass', 1
'differnt', 1
'urban', 1
'naxal', 1
'buddha', 1
'🙏जय', 1
'राम', 1
'⛳️', 1
'facebook', 1
'feed', 1
'consent', 1
'bjptrap', 1
'somebodi', 1
'woofooo', 1
'🤩', 1
'🥰', 1
'time-bomb', 1
'certain', 1
'timer', 1
'blast', 1
'diffus', 1
'😌', 1
'chalo', 1
'meri', 1
'😉', 1
'88662indiasupportscaa', 1
'titil', 1
'although', 1
'none', 1
'enlighten', 1
'श्रीराम', 1
'enough', 1
'fraud', 1
'nro', 1
'purpos', 1
'humor', 1
'insecur', 1
'babi', 1
'tv', 1
'seri', 1
'exposé', 1
'🙄', 1
'mischiev', 1
'alia', 1
'bhatt', 1
'88662–88662', 1
'aliabhatt', 1
'88662supportscaa', 1
'whoever', 1
'withdraw', 1
'lif', 1
'10000r', 1
'debit', 1
'ranga', 1
'billa', 1
'loot', 1
'jaldi', 1
'vali', 1
'aapki', 1
'pusht', 1
'payengi', 1
'phir', 1
'respond', 1
'shree', 1
'cal', 1
'alon', 1
'nmber', 1
'😕', 1
'portal', 1
'particular', 1
'antinationalmodia', 1
'ravishkumar', 1
'incident', 1
'pakoda', 1
'congressi', 1
'masturb', 1
'son', 1
'rajivgandhi', 1
'📱', 1
'yamunapathak', 1
'bjpleader', 1
'loyalti', 1
'sharia', 1
'quietli', 1
'dhruv', 1
'rathe', 1
'squad', 1
'give-away', 1
'list', 1
'hurri', 1
'worldwariii', 1
'usirantens', 1
'okkk', 1
'contd', 1
'kejriwaltondtv', 1
'subsidi', 1
'foreign', 1
'72', 1
'prioriti', 1
'collect', 1
'15lac', 1
'credit', 1
'hmo', 1
'mamata', 1
'bark', 1
'2021', 1
'idol', 1
'guess', 1
'popular', 1
'eye', 1
'elder', 1
'stateless', 1
'31-12-2014', 1
'attent', 1
'chart', 1
'जिहादी', 1
'motiv', 1
'200', 1
'shia', 1
'baloch', 1
'balochistan', 1
'independ', 1
'ahmadiyya', 1
'everywher', 1
'guarante', 1
'66882', 1
'alert', 1
'lift', 1
'uh', 1
'fate', 1
'nonmuslim', 1
'exce', 1
'50', 1
'🏼call', 1
'rs1', 1
'medic', 1
'expens', 1
'-88662', 1
']', 1
'type', 1
'millenni', 1
'booti', 1
'book', 1
'anticaaprotest', 1
'luv4india', 1
'breakingindiaforc', 1
'misus', 1
'vulgar', 1
'okay', 1
"'real", 1
'advoc', 1
'p', 1
'applic', 1
'virtual-world', 1
'woke', 1
'918866288662', 1
'thro', 1
'forev', 1
'thu', 1
'told', 1
'hereinaft', 1
'certainli', 1
'kafir', 1
'infid', 1
'warn', 1
'ghajwa-e-hind', 1
'deduct', 1
'5r', 1
'pre-paid', 1
'paid', 1
'extens', 1
'2019brought', 1
'undo', 1
'blunder', 1
'😀', 1
'fals', 1
'hashtag', 1
'mistak', 1
'quit', 1
'derail', 1
'8866288662-call', 1
'humour', 1
'soniagandhi', 1
'priyankagandhi', 1
'display', 1
'mist', 1
'zeenew', 1
'झूठी', 1
'अफवाहो', 1
'बचे।', 1
'करें।', 1
'fill', 1
'evil', 1
'nankana', 1
'sahab', 1
'isupportscaa', 1
'88662-88…', 1
'enemi', 1
'gut', 1
'±91-8866288662', 1
'complain', 1
'atroc', 1
'pidi', 1
'hang', 1
'rangabilla', 1
'kungfukuttha', 1
'mainoshreetweet', 1
'on8866288662', 1
'altern', 1
'subscrib', 1
'ban', 1
'dec', 1
'31', 1
'worldwarthre', 1
'saturdaythought', 1
'trumpswar', 1
'madam', 1
'10-15', 1
'*import', 1
'encourag', 1
'indiasupportscaai', 1
'yor', 1
'fo', 1
'yuu', 1
'yorr', 1
'alarm', 1
'indiasuperpower2020', 1
'88652', 1
'88866288662', 1
'banu', 1
'throw', 1
'jidadi', 1
'bharatmatakijai', 1
'aandolan', 1
'91-8866288662', 1
'december31', 1
'excel', 1
'boss', 1
'sainik', 1
'rethink', 1
'shivsena', 1
'core', 1
'valu', 1
'credenti', 1
'insult', 1
'habit', 1
'style', 1
'humbharatkelog', 1
'advakshaymadanbjp', 1
'imran', 1
'khan', 1
'niazi', 1
'coz', 1
'imrankhan', 1
'self', 1
'boot', 1
'gandhiz', 1
'indiasupportscab', 1
'followback', 1
'blood', 1
'gcc', 1
'gulf', 1
'co-oper', 1
'council', 1
'oman', 1
'uae', 1
'saudiarabia', 1
'bahrain', 1
'qatar', 1
'kuwait', 1
'yemen', 1
'ladakh', 1
'visionari', 1
'011-91-8866288662', 1
'proclaim', 1
'75', 1
'archana', 1
'kapur', 1
'panchkula', 1
'indialovesmodi', 1
'paki', 1
'farhanakhtar', 1
'gauaharkhan', 1
'humaqureshi', 1
'indiawithcaa', 1
'आने', 1
'वाला', 1
'bjpmembership', 1
'offens', 1
'dial8866288662', 1
'embed', 1
'preciou', 1
'amitshahinjodhpur', 1
'modihaitohmumkinhai', 1
'lokasabha', 1
'varanasi', 1
'replac', 1
'हिंद', 1
'return', 1
'rebirth', 1
'sardar', 1
'puls', 1
'karnatakawelcomesmodi', 1
'demand', 1
'erad', 1
'cast', 1
'implement', 1
'econim', 1
'condit', 1
'savemeritsaven', 1
'wish', 1
'rais', 1
'opppp', 1
'network', 1
'😔', 1
'usa', 1
'caabill2019', 1
'pit', 1
'🔥', 1
'karn', 1
'es', 1
'spokesperson', 1
'sudhanshu', 1
'करें', 1
'ngr', 1
'less', 1
'rr', 1
'arun', 1
'bata', 1
'raha', 1
'mumbai', 1
'anounc', 1
'namo', 1
'cant', 1
'senior', 1
'headquart', 1
'immediatli', 1
'rememeb', 1
'🙏those', 1
'injustic', 1
'proudindian', 1
'jogind', 1
'alongwith', 1
'ajay', 1
'saklani', 1
'district', 1
'treasur', 1
'roshan', 1
'lal', 1
'thakur', 1
'lad', 1
'bharol', 1
'balotu', 1
'town', 1
'rajya', 1
'bjp4andhra', 1
'bjp4telangana', 1
'jpnadda', 1
'fridayfeel', 1
'dd', 1
'authent', 1
'space', 1
'bengalsupportscaa', 1
'inord', 1
'88662-8862', 1
'indiasupportcab', 1
'bjpmp', 1
'faizahmedfaiz', 1
'toofan', 1
'iitkanpur', 1
'saraalikhan', 1
'gobackmodi', 1
